Time,Current,Index
5.821987,-6.73E-10,9
5.822987,-6.81E-10,9
5.823987,-6.89E-10,9
5.824987,-6.97E-10,9
5.825987,-7.05E-10,9
5.826987,-7.13E-10,9
5.827987,-7.20E-10,9
5.828987,-7.27E-10,9
5.829987,-7.34E-10,9
5.830987,-7.41E-10,9
5.831987,-7.47E-10,9
5.832987,-7.52E-10,9
5.833987,-7.57E-10,9
5.834987,-7.63E-10,9
5.835987,-7.68E-10,9
5.836987,-7.73E-10,9
5.837987,-7.79E-10,9
5.838987,-7.85E-10,9
5.839987,-7.91E-10,9
5.840987,-7.96E-10,9
5.841987,-8.02E-10,9
5.842987,-8.07E-10,9
5.843987,-8.13E-10,9
5.844987,-8.18E-10,9
5.845987,-8.23E-10,9
5.846987,-8.27E-10,9
5.847987,-8.31E-10,9
5.848987,-8.34E-10,9
5.849987,-8.38E-10,9
5.850987,-8.41E-10,9
5.851987,-8.44E-10,9
5.852987,-8.46E-10,9
5.853987,-8.49E-10,9
